Sequence ID	Taxonomy	Confidence
c6cbd8ce47fb84ce7848bb9e9c16fd8c	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella	0.99
7657bd4ce13de216707645a98077662e	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Thermocaproicibacter	0.14
6cce6e63d95c8f62e02d80610c5ce497	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Leyella	0.83
6e7d044d6f2a1820c6e1f5411fda3477	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	0.86
7e3af4e3f0c0fc6caaa66ebd8a621372	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium	1.0
29a77b9c121259eefcfe75cf3ed41cc6	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus	0.38
8edfe16dbe9f089fe661a736fc0d0e76	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Solibaculum	0.1
db0b51a486d50111b6c2f9fea00a7508	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Peptococcaceae;Cryptanaerobacter	0.35
74bbc169e96152c2707b0e6ebea31c9d	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Kineothrix	0.3
1ece30587629630b40e324d22da128e3	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Luoshenia	0.22
d8c8f4b9f69956a4620d5aaf52dfe0da	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Allisonella	0.95
7d35fc3b75c778d370616ac2bfb5ce2f	Root;Bacteria;Bacillota;Culicoidibacteria;Culicoidibacterales;Culicoidibacteraceae;Culicoidibacter	0.14
844de20582dc86b98e82835f1cb1675c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Paludihabitans	0.14
419b5a20eb07652c55d85214638fa629	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Saccharofermentans	0.29
a49ef0e32536fc6b1fb520e426d96caa	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum	1.0
ff2495347c0866d7bbe95f5fa378a273	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Eisenbergiella	0.73
152e0ac91f373efa4bd6b833901b0ec6	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.95
3b5d92b61b9ce673bc243303dbc4a10c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter	0.49
230001fef890b091448e4e6b160a7224	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Leuconostocaceae;Weissella	1.0
5420caf553180fde6a8a52802cd15bce	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter	0.93
38a39486a09de73eec4f71dad6ca8ce7	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena	0.99
97bc07b29b52f84132efc651e852b379	Root;Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Gordonibacter	0.77
943d6eac7d820de11275acdc5caeec3c	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.73
dca1172a556ccd64e2fdf713bf59d470	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia	0.93
f51f78f525f6dab1679a61376b84102c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium	1.0
d3a4e1bc82c0ba8aa994706642611ef1	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.95
92d9d499b5bb708844689d8dc46f7be0	Root;Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Cytobacillus	0.37
a15ab513bab17289af71ab02188120ef	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Scardovia	0.99
9e82f8f50d0d805cb65f43baec8a38a1	Root;Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella	1.0
2277888c5e2fc79c06239000fef71f25	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Leuconostocaceae;Weissella	1.0
1a0d815ceea4b9532d16f2658b33a0b7	Root;Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella	0.87
082f088d8c5a166a40fff88dc4a48c2a	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	0.75
535632ef20406378bc61e3ab54294315	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella	1.0
e30ad593dee55b07776d7abf99194c3f	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Butyricicoccus	0.97
ba45923dacd89f15b62a04eba39d96de	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	1.0
2e87d7124113067346f2e9194d6083f2	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes	1.0
e0ab6a047e2126e12a9b6a7b2b73da6b	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Hungatella	0.8
7966deb7c740ae9b64af9e7c01d5a872	Root;Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Bacillus	0.42
40f5d1467708eb41a0731b45b3e2e455	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	0.94
9f37e30c76b311ace370d8494c46cd28	Root;Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia	0.89
8e55e56e2da48c92c4b5a5764c96db67	Root;Bacteria;Bacillota;Bacilli;Caryophanales;Bacillales_Incertae Sedis XI;Gemella	1.0
7100fcca7dbcfed0e7b60622c871a19f	Root;Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces	1.0
9737e006c66c171a552df2d88a3f8618	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Solobacterium	0.81
2950b8ef37a1e8b80adc6508978b9f25	Root;Bacteria;Bacillota;Bacilli;Caryophanales;Staphylococcaceae;Staphylococcus	1.0
6c295ecb448457f7653de20fd84b4183	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	0.67
54521c7c289f6a519f16e2c9dea2fa9d	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia	0.37
9e83ff27dbe67b6a6c93ced55902cc01	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shimwellia	0.42
c4154c472ed6b9d9b4ed15ebe7565dc4	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum	0.95
ab916054ec9a457f091048bfd0713ea2	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Peptostreptococcaceae;Romboutsia	0.19
0c6872c2689e5b9fde6993ac0f31fee7	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Neoscardovia	0.2
01a0686a208306591e2c265815947878	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.91
4f6c9cb853476dd6762d00a4554d0b8c	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera	1.0
65ceddf29feb62b786ff2710967e27ca	Root;Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus	0.99
161b06fb99f13fa9e89229fd8ab13d5d	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Gemmiger	0.38
1e1e0ba21309d53972d6b950b23898e0	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Dialister	1.0
48312faccf637a234a492581253d04c6	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	0.99
5fd3f72578ad77893f62b4c5ea0668d6	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Neoscardovia	0.21
2818d0a7c9803d0b32a0ea743d2a2093	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	0.98
b773c2db0797caaca1fb3a467d024044	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.99
e55a086111a83d7697e30db09b6246c5	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus	0.98
823d2c634d2f55fe57484eb066d96738	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	1.0
d3feab3b76a61e222bf1fbdd2a49874c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum	1.0
f92c2b63f8e2da55c121d8dfb9e139f8	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	1.0
67a046b9597acf8194663ca57055c92b	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia	0.99
e87e1d00f13b43e9caa421f39ef260ed	Root;Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium	1.0
71b8edee2e5ecaea665e6eee4d9d459c	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella	0.51
401d34a6488dfe96b2ff13e517e42490	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.94
3305191543e8b826f32233c6eb675618	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas	1.0
3e50e3cda7375074a26ac6628ce64e0a	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.8
23fc961d48e01a79325bf7516ba041f4	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter	0.68
46ba7b80084a54f1dab07d3389de2349	Root;Bacteria;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas	1.0
470836de493035aaf00e60e285dcde21	Root;Bacteria;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas	1.0
fc7d44958a4a622e7fcf88a01fd563b8	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	1.0
26e0da0eedad9b58570b67d9a0fa8b73	Root;Bacteria;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Anaerovibrio	1.0
29ec6dc1f59bc8f0f03d82a15cee3e09	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera	0.92
4839e9a427ddc02c412e2f15f0528559	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Thauera	0.99
59c3625dae81ece36a57fe109c8e9a62	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.7
52f8a5386b67440ee359552892091dd0	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	0.94
ef96e993e12940be3149fdc314499f2e	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster	0.94
7153195df8985588681001250269aa99	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Jutongia	0.3
a88dd015c690d9f0858d8ce35a97fc8d	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster	0.54
38ab1e9b2bcc54fa6227ecfe2af418a5	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	0.98
dd356e483860ce7c9edb9b0658ff3e83	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster	0.3
16cc32e9fd7d7a9ed6c9f616f2e80bea	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Jutongia	0.2
0e925fdfb115579d3662cd1cdac72000	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster	0.51
52fa5c4a03e8fe009495f55c01350f94	Root;Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia	0.99
40954bd4672cabe18948d5a26d0535a5	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus	1.0
ebccb706bcc01a66070dfa2ed0cd545b	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum	1.0
f62d5723a6a1e882bc1191b458a1323b	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Pararoseburia	0.82
